id,mrn_id,product_name,category,product_type,country,color,height,width,length,weight,uom,cft,purchase_amount_per_uom,purchase_amount_per_uom_in_vendor_currency,amount_in_vendor_currency,amount,total_expense,total_amount,barcode,status,po_number,po_product_id,total_quantity,created_by,created_date,last_modified_by,last_modified_date,branch_id,org_id,maker_id,checker_id,entity_name,handler_name,checkers_approved_count,revision,active,entity_id,product_code,country_code,color_code,container_no,customs_duty,clearing_charges,ocean_fright,transportation_charges,container_damage_charges,other_charges,block_number,hsn_code,total_purchase_account_amount,sgst_amount,cgst_amount,igst_amount,total_raw_material_amount_without_tax,po_number_from_mrn,vendor_name,broker_name,vendor_currency,port_of_shipment,country_of_shipment,port_of_discharge,mrn_created_date,currency,volume,density,area,weight_x_vendor_price,price_per_cft,purchase_month,purchase_quarter,predicted_landed_cost,actual_landed_cost,residual,absolute_residual,residual_pct,is_cost_anomaly
79,6,brown tt,,,turkey,travertine,190.0,175.0,310.0,25.01,ton,10.31,17506.55,205.0,5127.05,437838.94,,748275.18,RRM 251/BRO-TT/TR/TVT,INITIATED,,34,0.0,,2025-07-14 16:45:34.827714,,2025-07-16 11:24:34.370750,,,,,,,0,1,False,,BRO-TT,TR,TVT,WSCU6279455,250171.48,41769.01,,18495.75,,,RRM 251,6802,,,,,437838.94,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,10307500.0,2.4263885520252244e-06,54250.0,5127.05,19.88360814742968,7,3,752827.8413878559,748275.18,-4552.661387855886,4552.661387855886,0.00604741368154364,0
523,191,vanila grey,,,turkey,grey,205.0,145.0,240.0,17.05,SQF,7.13,12847.5,150.0,2557.5,219049.89,,419050.28,RRM 62/VANILA/GRY,INITIATED,,396,0.0,,2026-01-07 11:56:49.995611,,2026-01-13 15:19:53.254320,,,,,,,0,1,False,,VANILA,,GRY,BMOU2133283,175930.35,12194.54,,11875.5,,,RRM 62,6802,,,,,219049.89,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,7134000.0,2.389963554807962e-06,34800.0,2557.5,21.03786816269285,1,1,423474.77499558753,419050.28,-4424.494995587505,4424.494995587505,0.010448072132829181,0
447,187,hms 18,,,turkey,exotic,200.0,135.0,330.0,23.47,SQF,8.91,13272.0,150.0,3520.5,311493.85,,563133.24,RRM AC/HMS18/EXT,INITIATED,,320,0.0,,2026-01-06 17:46:50.230635,,2026-01-06 17:46:50.230635,,,,,,,0,1,False,,HMS18,,EXT,MSNU3174639,251639.39,,,,,,RRM AC,6802,,,,,311493.85,37.0,happy moon stone,raiyan,usd,aliaga,turkey,tuticorin,2026-01-06 17:46:50.204798,USD,8910000.0,2.6341189674523005e-06,44550.0,3520.5,16.835016835016834,1,1,567547.0824616271,563133.24,-4413.842461627093,4413.842461627093,0.007777050747019779,0
69,5,black spider white,,,turkey,exotic,160.0,100.0,274.0,12.52,ton,4.38,13312.5,150.0,1878.0,166672.5,,406665.25,RRM 14/BLA-SPI-WHI/TR/EXT,INITIATED,,24,0.0,,2025-07-14 15:17:17.007800,,2025-07-16 09:03:13.128287,,,,,,,0,1,False,,BLA-SPI-WHI,TR,EXT,MSMU2630155,135754.03,9786.14,78552.18,7098.0,,8802.4,RRM 14,6802,,,,,166672.5,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,4384000.0,2.855839416058394e-06,27400.0,1878.0,34.24657534246575,7,3,402258.12587927043,406665.25,4407.124120729568,4407.124120729568,0.010955960457222127,0
442,186,bianco,,,unknown,beige,90.0,165.0,220.0,8.62,SQF,3.27,13020.08,150.0,1293.0,112233.06,,217428.85,RRM 143/BIANCO/BGE,INITIATED,,315,0.0,,2026-01-06 16:56:38.172243,,2026-01-13 15:53:23.878872,,,,,,,0,1,False,,BIANCO,,BGE,MSNU228816-0,93049.73,6154.06,,5992.0,,,RRM 143,6802,,,,,112233.06,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,3267000.0,2.638506274869911e-06,36300.0,1292.9999999999998,45.87155963302752,1,1,221768.5379457778,217428.85,-4339.687945777783,4339.687945777783,0.019568546494358154,0
396,185,crema nova pink,,,turkey,beige,170.0,170.0,300.0,24.22,SQF,8.67,12892.5,150.0,3633.0,312256.36,,609106.83,RRM 116/CRENOV PIN/BGE,INITIATED,,262,0.0,,2026-01-06 12:35:48.710842,,2026-01-13 15:44:50.024372,,,,,,,0,1,False,,CRENOV PIN,,BGE,MSMU2356738,261272.95,18147.52,,17430.0,,,RRM 116,6802,,,,,312256.36,33.0,happy moon stone,raiyan,usd,gemlik,turkey,tuticorin,2026-01-06 12:35:48.672282,USD,8670000.0,2.7935409457900808e-06,51000.0,3633.0,17.301038062283737,1,1,604769.7072599184,609106.83,4337.122740081511,4337.122740081511,0.007171527753485012,0
533,191,french vanila,,,turkey,grey,200.0,165.0,270.0,24.18,SQF,8.91,12847.5,150.0,3627.0,310652.57,,594304.44,RRM 77/FRENCH/GRY,INITIATED,,406,0.0,,2026-01-07 11:56:50.014881,,2026-01-13 15:19:53.257281,,,,,,,0,1,False,,FRENCH,,GRY,MEDU5568043,249501.22,17301.65,,16849.0,,,RRM 77,6802,,,,,310652.57,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,8910000.0,2.7138047138047137e-06,44550.0,3627.0,16.835016835016834,1,1,590005.6470939098,594304.44,4298.7929060901515,4298.7929060901515,0.007286019934324328,0
548,191,moon cream,,,turkey,beige,170.0,100.0,290.0,11.31,SQF,4.93,12847.5,150.0,1696.5,145305.23,,278054.1,RRM 88A/MOON/BGE,INITIATED,,421,0.0,,2026-01-07 11:56:50.046285,,2026-01-13 15:19:53.259206,,,,,,,0,1,False,,MOON,,BGE,MEDU3618187,116702.18,8129.69,,7917.0,,,RRM 88A,6802,,,,,145305.23,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,4930000.0,2.294117647058824e-06,29000.0,1696.5,30.425963488843816,1,1,282338.8304779538,278054.1,-4284.730477953795,4284.730477953795,0.015175845528227353,0
412,186,turkish diana,,,unknown,beige,90.0,170.0,250.0,11.22,SQF,3.83,13020.08,150.0,1683.0,146085.26,,283093.07,RRM 148/TURKISH/BGE,INITIATED,,286,0.0,,2026-01-06 16:56:38.118975,,2026-01-13 15:53:23.872708,,,,,,,0,1,False,,TURKISH,,BGE,MSMU177722-3,121115.77,8052.04,,7840.0,,,RRM 148,6802,,,,,146085.26,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,3825000.0,2.9333333333333333e-06,42500.0,1683.0,39.164490861618795,1,1,287376.8783832464,283093.07,-4283.808383246418,4283.808383246418,0.014906586804570693,0
535,191,french vanila,,,turkey,grey,195.0,150.0,300.0,23.9,SQF,8.78,12847.5,150.0,3585.0,307055.27,,587509.37,RRM 79/FRENCH/GRY,INITIATED,,408,0.0,,2026-01-07 11:56:50.019283,,2026-01-13 15:19:53.259922,,,,,,,0,1,False,,FRENCH,,GRY,XINU1435251,246612.04,17145.31,,16696.75,,,RRM 79,6802,,,,,307055.27,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,8775000.0,2.7236467236467235e-06,45000.0,3585.0,17.084282460136677,1,1,591779.6137424866,587509.37,-4270.243742486578,4270.243742486578,0.007215935870925048,0
577,195,hms 3opc,,,turkey,beige,210.0,200.0,225.0,25.78,SQF,9.45,15457.09,170.0,4382.6,398483.67,,1175802.49,RRM 400/HMS3OPC/BGE,INITIATED,,438,0.0,,2026-01-07 14:05:33.268267,,2026-01-13 12:02:25.926603,,,,,,,0,1,False,,HMS3OPC,,BGE,HAMU1026323,224587.75,48231.3,78678.85,14336.0,,411484.92,RRM 400,6802,,,,,398483.67,43.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 14:05:33.224548,USD,9450000.0,2.728042328042328e-06,45000.0,4382.6,17.98941798941799,1,1,1171576.846464588,1175802.49,4225.643535411917,4225.643535411917,0.0036068001413338277,0
588,195,hms 3opc,,,turkey,exotic,110.0,90.0,205.0,5.5,SQF,2.03,15457.09,170.0,935.0,85013.97,,250383.71,RRM 399/HMS3OPC/EXT,INITIATED,,450,0.0,,2026-01-07 14:05:33.282974,,2026-01-13 12:02:25.929553,,,,,,,0,1,False,,HMS3OPC,,EXT,UACU3750080,47914.38,10249.15,16719.26,3046.4,,87440.55,RRM 399,6802,,,,,85013.97,43.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 14:05:33.224548,USD,2029500.0,2.7100271002710026e-06,18450.0,935.0,83.74384236453203,1,1,254502.95339394524,250383.71,-4119.243393945246,4119.243393945246,0.016185444369162454,0
482,189,rgth2,,,turkey,exotic,155.0,150.0,300.0,19.2,SQF,6.98,17032.59,200.0,3840.0,327025.69,,559523.21,RRM 288/RGTH/EXT,INITIATED,,355,0.0,,2026-01-07 09:57:02.044116,,2026-01-13 15:01:03.767562,,,,,,,0,1,False,,RGTH,,EXT,CBHU4055913,187370.62,30888.9,,14238.0,,,RRM 288,6802,,,,,327025.69,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,6975000.0,2.752688172043011e-06,45000.0,3840.0,28.653295128939828,1,1,555493.4273915052,559523.21,4029.7826084947446,4029.7826084947446,0.007254419962118834,0
127,8,silver grey,,,turkey,grey,200.0,155.0,304.0,26.6,ton,9.42,12847.5,150.0,3990.0,341743.5,,819904.54,RRM 21/SIL-GRE/TR/GRY,INITIATED,,82,0.0,,2025-07-16 09:38:09.655009,,2025-07-16 12:24:45.909153,,,,,,,0,1,False,,SIL-GRE,TR,GRY,MSNU1511670,274456.44,19595.13,146484.57,19005.0,,18619.9,RRM 21,6802,,,,,341743.5,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,9424000.0,2.8225806451612906e-06,47120.0,3990.0,15.923566878980893,7,3,823873.091581314,819904.54,-3968.55158131395,3968.55158131395,0.004816945257547916,0
320,56,bresia arora,,,italy,beige,140.0,120.0,215.0,10.5,ton,3.61,17140.25,185.0,1942.5,179972.63,,380619.99,RRM 230/BRE-ARO/IT/BGE,INITIATED,,188,0.0,,2025-08-06 09:39:41.001669,,2025-08-10 11:10:48.827904,,,,,,,0,1,False,,BRE-ARO,IT,BGE,MSMU1473175,127869.66,7491.61,52185.91,5783.4,,7316.78,RRM 230,6802,,,,,179972.63,27.0,zayed marmo srl,unknown,eur,venezia,italy,tuticorin,2025-08-06 09:39:40.983105,EUR,3612000.0,2.9069767441860463e-06,25800.0,1942.5,51.24653739612189,8,3,376656.3579389695,380619.99,3963.632061030483,3963.632061030483,0.010523204978456036,0
90,6,black glaxy,,,turkey,exotic,150.0,200.0,300.0,24.56,ton,9.0,17079.57,200.0,4912.0,419474.14,,716896.85,RRM 262/BAL-GLA/TR/EXT,INITIATED,,45,0.0,,2025-07-14 16:45:34.865956,,2025-07-16 11:24:34.376425,,,,,,,0,1,False,,BAL-GLA,TR,EXT,GATU1290433,239678.24,40022.22,,17722.25,,,RRM 262,6802,,,,,419474.14,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,9000000.0,2.728888888888889e-06,60000.0,4912.0,22.22222222222222,7,3,720802.0927703215,716896.85,-3905.242770321551,3905.242770321551,0.005417912641335697,0
441,186,bianco,,,unknown,beige,100.0,175.0,295.0,13.64,SQF,5.16,13020.08,150.0,2046.0,177593.85,,344130.12,RRM 144/BIANCO/BGE,INITIATED,,314,0.0,,2026-01-06 16:56:38.170625,,2026-01-13 15:53:23.878747,,,,,,,0,1,False,,BIANCO,,BGE,MSNU228816-0,147238.79,9777.48,,9520.0,,,RRM 144,6802,,,,,177593.85,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,5162500.0,2.642130750605327e-06,51625.0,2046.0,29.069767441860463,1,1,340228.3160523952,344130.12,3901.803947604785,3901.803947604785,0.011468192867885538,0
74,5,rosalia,,,turkey,exotic,160.0,160.0,310.0,22.25,ton,7.94,13312.5,150.0,3337.5,296203.12,,722806.82,RRM 126/ROS-ALIA/TR/EXT,INITIATED,,29,0.0,,2025-07-14 15:17:17.021720,,2025-07-16 09:03:13.130780,,,,,,,0,1,False,,ROS-ALIA,TR,EXT,MSMU2647461,241256.16,17400.8,139674.14,12621.0,,15651.6,RRM 126,6802,,,,,296203.12,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,7936000.0,2.803679435483871e-06,49600.0,3337.5,18.89168765743073,7,3,718909.7791697837,722806.82,3897.040830216254,3897.040830216254,0.0054207648068394084,0
514,191,alibaba grey,,,turkey,grey,170.0,100.0,280.0,12.76,SQF,4.76,12847.5,150.0,1914.0,163934.11,,313599.21,RRM 54A/ALIBABA/GRY,INITIATED,,388,0.0,,2026-01-07 11:56:49.977346,,2026-01-13 15:19:53.250370,,,,,,,0,1,False,,ALIBABA,,GRY,MEDU6436360,131664.0,9119.85,,8881.25,,,RRM 54A,6802,,,,,163934.11,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,4760000.0,2.680672268907563e-06,28000.0,1914.0,31.51260504201681,1,1,309736.66813320963,313599.21,3862.541866790387,3862.541866790387,0.012470405554724985,0
556,192,berber 1opc,,,turkey,beige,202.0,164.0,290.0,26.0,SQF,9.61,15172.79,170.0,4420.0,394492.54,,748518.32,RRM 365/BERBER/BGE,INITIATED,,429,0.0,,2026-01-07 12:52:52.945653,,2026-01-13 12:13:01.966266,,,,,,,0,1,False,,BERBER,,BGE,CAIU6867201,223638.8,12791.75,77487.88,14397.6,,25709.75,RRM 365,6802,,,,,394492.54,42.0,berberoglu mermer maden dis ticaret a s,prasanna,usd,mersin,turkey,tuticorin,2026-01-07 12:52:52.906788,USD,9607120.0,2.7063261414450947e-06,47560.0,4420.0,17.689906347554633,1,1,752361.942849402,748518.32,-3843.622849402018,3843.622849402018,0.005108741724555018,0
389,184,red chicken,,,spain,exotic,180.0,150.0,200.0,15.53,SQF,5.4,13585.43,150.0,2329.5,210981.74,,402712.46,RRM 245/RED CHICK/EXT,INITIATED,,255,0.0,,2026-01-06 12:04:14.440264,,2026-01-13 15:39:00.942092,,,,,,,0,1,False,,RED CHICK,,EXT,MSCU697608-5,169945.43,11280.04,,10505.25,,,RRM 245,6802,,,,,210981.74,32.0,marcosan sa,hasnain,eur,valencia,spain,tuticorin,2026-01-06 12:04:14.410821,EUR,5400000.0,2.875925925925926e-06,30000.0,2329.5,27.777777777777775,1,1,406524.27992881706,402712.46,-3811.8199288170435,3811.8199288170435,0.009376610738931751,0
145,10,paris grey,,,turkey,grey,170.0,190.0,300.0,26.0,ton,9.69,13149.59,150.0,3900.0,341889.23,,821052.13,RRM 133/PAR-GRE/TR/GRY,INITIATED,,100,0.0,,2025-07-16 09:49:44.507090,,2025-07-17 08:52:22.158621,,,,,,,0,1,False,,PAR-GRE,TR,GRY,MSDU173543-2,270559.21,19175.64,142491.05,18240.25,,28696.75,RRM 133,6802,,,,,341889.23,7.0,mi stone madencilik sanayi ve tic ltd sti,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:49:44.501662,USD,9690000.0,2.6831785345717234e-06,57000.0,3900.0,15.479876160990713,7,3,817251.2018562736,821052.13,3800.928143726429,3800.928143726429,0.004650868833344196,0
550,191,moon cream,,,turkey,exotic,150.0,100.0,290.0,11.4,SQF,4.35,12847.5,150.0,1710.0,146461.51,,280241.91,RRM 86A/MOON/EXT,INITIATED,,423,0.0,,2026-01-07 11:56:50.050149,,2026-01-13 15:19:53.259494,,,,,,,0,1,False,,MOON,,EXT,TGHU3903548,117630.85,8181.8,,7967.75,,,RRM 86A,6802,,,,,146461.51,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,4350000.0,2.620689655172414e-06,29000.0,1710.0,34.48275862068966,1,1,283908.74343126715,280241.91,-3666.8334312671795,3666.8334312671795,0.012915535418002725,0
470,188,red,,,united arab emirates,red,190.0,190.0,310.0,27.0,SQF,11.19,17269.78,200.0,5400.0,466284.0,,729881.92,RRM AAA/RED/RED,INITIATED,,343,0.0,,2026-01-07 09:02:43.271604,,2026-01-07 09:02:43.271604,,,,,,,0,1,False,,RED,,RED,IPXU3148120,263597.92,,,,,,RRM AAA,6802,,,,,466284.0,38.0,blue eye stone ltd,iran - marco - hpt,usd,jebel ali,united arab emirates,chennai,2026-01-07 09:02:43.262324,USD,11191000.0,2.4126530247520328e-06,58900.0,5400.0,17.873100983020556,1,1,733518.890825259,729881.92,-3636.9708252589917,3636.9708252589917,0.004958251069944702,0
309,51,bravia,,,italy,beige,180.0,180.0,310.0,25.52,ton,10.04,16554.6,180.0,4593.6,422473.39,,893592.46,RRM 220/BRAVIA/IT/BGE,INITIATED,,177,0.0,,2025-08-01 09:28:40.759823,,2025-08-06 09:30:45.945298,,,,,,,0,1,False,,BRAVIA,IT,BGE,GCXU2472903,302525.89,17532.04,120029.36,16744.0,,14287.78,RRM 220,6802,,,,,422473.39,26.0,zayed marmo srl,unknown,eur,venezia,italy,tuticorin,2025-08-01 09:28:40.719993,EUR,10044000.0,2.5408203902827556e-06,55800.0,4593.6,17.928286852589643,8,3,897170.3274417329,893592.46,-3577.867441732902,3577.867441732902,0.003987946694509096,0
120,8,alper white,,,turkey,exotic,185.0,160.0,295.0,23.0,ton,8.73,12847.5,150.0,3450.0,295492.5,,709123.37,RRM 4/ALP-WHI/TR/EXT,INITIATED,,75,0.0,,2025-07-16 09:38:09.615833,,2025-07-16 12:24:45.905518,,,,,,,0,1,False,,ALP-WHI,TR,EXT,MSDU2648097,237311.96,16960.8,126791.43,16450.0,,16116.68,RRM 4,6802,,,,,295492.5,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,8732000.0,2.6339899221255152e-06,47200.0,3450.0,17.18213058419244,7,3,712692.851619155,709123.37,-3569.4816191550344,3569.4816191550344,0.005008443133736488,0
137,8,green kalacatta,,,turkey,exotic,188.0,150.0,315.0,23.0,ton,8.88,12847.5,150.0,3450.0,295492.5,,709123.37,RRM 96/GREE-KALA/TR/EXT,INITIATED,,92,0.0,,2025-07-16 09:38:09.692916,,2025-07-16 12:24:45.911791,,,,,,,0,1,False,,GREE-KALA,TR,EXT,MEDU3893717,237311.96,16960.8,126791.43,16450.0,,16116.68,RRM 96,6802,,,,,295492.5,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,8883000.0,2.589215355172802e-06,47250.0,3450.0,16.89189189189189,7,3,712671.2426641125,709123.37,-3547.8726641124813,3547.8726641124813,0.004978273924523459,0
522,191,vanila grey,,,turkey,grey,160.0,80.0,320.0,9.78,SQF,4.1,12847.5,150.0,1467.0,125648.56,,240347.15,RRM 61/VANILA/GRY,INITIATED,,395,0.0,,2026-01-07 11:56:49.993379,,2026-01-13 15:19:53.254016,,,,,,,0,1,False,,VANILA,,GRY,BMOU2133283,100914.89,6983.2,,6800.5,,,RRM 61,6802,,,,,125648.56,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,4096000.0,2.3876953124999997e-06,25600.0,1467.0,36.58536585365854,1,1,243879.8640027608,240347.15,-3532.7140027607966,3532.7140027607966,0.014485468151322265,0
324,56,bresia arora,,,italy,beige,180.0,140.0,300.0,20.28,ton,7.56,17140.25,185.0,3751.8,347604.27,,735056.96,RRM 234/BRE-ARO/IT/BGE,INITIATED,,192,0.0,,2025-08-06 09:39:41.009532,,2025-08-10 11:10:48.829828,,,,,,,0,1,False,,BRE-ARO,IT,BGE,MEDU6096445,246971.1,14460.94,100733.59,11163.6,,14123.46,RRM 234,6802,,,,,347604.27,27.0,zayed marmo srl,unknown,eur,venezia,italy,tuticorin,2025-08-06 09:39:40.983105,EUR,7560000.0,2.6825396825396827e-06,42000.0,3751.8,24.47089947089947,8,3,731560.220825066,735056.96,3496.7391749339877,3496.7391749339877,0.004779837770553333,0
471,189,rgth2,,,turkey,exotic,170.0,190.0,260.0,21.09,SQF,8.4,17032.59,200.0,4218.0,359217.28,,614551.97,RRM 277/RGTH/EXT,INITIATED,,344,0.0,,2026-01-07 09:57:02.023364,,2026-01-13 15:01:03.765513,,,,,,,0,1,False,,RGTH,,EXT,HDMU2691958,205814.91,33895.78,,15624.0,,,RRM 277,6802,,,,,359217.28,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,8398000.0,2.51131221719457e-06,49400.0,4218.0,23.80952380952381,1,1,611086.9634445407,614551.97,3465.0065554592293,3465.0065554592293,0.005670234782833321,0
84,6,black sea,,,turkey,exotic,180.0,180.0,265.0,22.71,ton,8.59,17335.76,203.0,4610.13,393695.1,,672830.17,RRM 256/BLA-SEA/TR/EXT,INITIATED,,39,0.0,,2025-07-14 16:45:34.850755,,2025-07-16 11:24:34.373731,,,,,,,0,1,False,,BLA-SEA,TR,EXT,CBHU5899251,224948.67,37556.15,,16630.25,,,RRM 256,6802,,,,,393695.1,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,8586000.0,2.645003494060098e-06,47700.0,4610.13,23.63213038416764,7,3,669410.246499401,672830.17,3419.9235005989904,3419.9235005989904,0.005108860401350385,0
530,191,vanila grey,,,turkey,grey,160.0,115.0,280.0,13.94,SQF,5.15,12847.5,150.0,2091.0,179094.16,,342683.76,RRM 66A/VANILA/GRY,INITIATED,,403,0.0,,2026-01-07 11:56:50.008503,,2026-01-13 15:19:53.256565,,,,,,,0,1,False,,VANILA,,GRY,TCKU3852505,143839.83,10005.77,,9744.0,,,RRM 66A,6802,,,,,179094.16,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,5152000.0,2.7057453416149068e-06,32200.0,2091.0,29.126213592233007,1,1,339309.8463597454,342683.76,3373.9136402545846,3373.9136402545846,0.009943459279037458,0
546,191,moon cream,,,turkey,beige,155.0,140.0,220.0,11.6,SQF,4.77,12847.5,150.0,1740.0,149031.01,,285183.7,RRM 87A/MOON/BGE,INITIATED,,419,0.0,,2026-01-07 11:56:50.042063,,2026-01-13 15:19:53.258882,,,,,,,0,1,False,,MOON,,BGE,FCIU2897211,119694.55,8338.14,,8120.0,,,RRM 87A,6802,,,,,149031.01,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,4774000.0,2.429828236279849e-06,30800.0,1740.0,31.446540880503147,1,1,281872.0265015912,285183.7,3311.6734984088107,3311.6734984088107,0.011748854753382616,0
427,186,marmo yellow spider,,,unknown,beige,170.0,200.0,290.0,26.0,SQF,9.86,13020.08,150.0,3900.0,338522.0,,655961.17,RRM 157/MARMOYELLOW/BGE,INITIATED,,300,0.0,,2026-01-06 16:56:38.145952,,2026-01-13 15:53:23.876550,,,,,,,0,1,False,,MARMOYELLOW,,BGE,MSDU116364-0,280660.44,18634.73,,18144.0,,,RRM 157,6802,,,,,338522.0,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,9860000.0,2.6369168356997973e-06,58000.0,3900.0,15.212981744421908,1,1,659263.5650440796,655961.17,-3302.395044079516,3302.395044079516,0.005009218193119336,0
366,182,hms 35,,,turkey,exotic,190.0,130.0,285.0,17.08,SQF,7.04,14061.6,162.0,2766.96,240172.13,,477266.49,RRM 344/HMS35/EXT,INITIATED,,218,0.0,,2026-01-06 10:32:41.264032,,2026-01-11 12:25:05.093295,,,,,,,0,1,False,,HMS35,,EXT,MSDU191124-9,171803.84,,59179.88,,,6110.64,RRM 344,6802,,,,,240172.13,28.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 10:32:41.235884,USD,7039500.0,2.426308686696498e-06,37050.0,2766.9599999999996,23.011363636363637,1,1,480553.8307745925,477266.49,-3287.340774592536,3287.340774592536,0.006840733678667705,0
122,8,goldan kalacatta,,,turkey,exotic,190.0,182.0,300.0,27.5,ton,10.37,12847.5,150.0,4125.0,353306.25,,847881.2,RRM 2/GOL-KAL/TR/EXT,INITIATED,,77,0.0,,2025-07-16 09:38:09.634576,,2025-07-16 12:24:45.906867,,,,,,,0,1,False,,GOL-KAL,TR,EXT,MSDU2245044,283742.56,20280.78,151610.18,19670.0,,19271.43,RRM 2,6802,,,,,353306.25,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,10374000.0,2.650857914015809e-06,54600.0,4125.0,14.464802314368372,7,3,851122.6477188956,847881.2,-3241.4477188956225,3241.4477188956225,0.003808437864487647,0
433,186,baltic grey,,,unknown,beige,165.0,170.0,320.0,24.09,SQF,8.98,13020.08,150.0,3613.5,313653.65,,607750.72,RRM 161/BALTIC GREY/BGE,INITIATED,,306,0.0,,2026-01-06 16:56:38.155854,,2026-01-13 15:53:23.877551,,,,,,,0,1,False,,BALTIC GREY,,BGE,MSNU228715-8,260042.69,17254.38,,16800.0,,,RRM 161,6802,,,,,313653.65,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,8976000.0,2.683823529411765e-06,54400.0,3613.5,16.703786191536746,1,1,604521.9234862584,607750.72,3228.796513741603,3228.796513741603,0.005341074307315835,0
458,187,vera beige,,,turkey,exotic,160.0,140.0,190.0,10.91,SQF,4.26,13272.0,150.0,1636.5,144797.52,,261771.77,RRM 108/VERABEIGE/EXT,INITIATED,,331,0.0,,2026-01-06 17:46:50.248690,,2026-01-06 17:46:50.248690,,,,,,,0,1,False,,VERABEIGE,,EXT,MSCU3354576,116974.25,,,,,,RRM 108,6802,,,,,144797.52,37.0,happy moon stone,raiyan,usd,aliaga,turkey,tuticorin,2026-01-06 17:46:50.204798,USD,4256000.0,2.5634398496240603e-06,26600.0,1636.5,35.21126760563381,1,1,264959.16179287067,261771.77,-3187.3917928706796,3187.3917928706796,0.012029747419575524,0
542,191,moon cream,,,turkey,beige,190.0,150.0,315.0,24.55,SQF,8.98,12847.5,150.0,3682.5,315406.15,,603493.05,RRM 84/MOON/BGE,INITIATED,,415,0.0,,2026-01-07 11:56:50.033864,,2026-01-13 15:19:53.258181,,,,,,,0,1,False,,MOON,,BGE,MSNU1042799,253319.07,17614.33,,17153.5,,,RRM 84,6802,,,,,315406.15,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,8977500.0,2.734614313561682e-06,47250.0,3682.5,16.703786191536746,1,1,606671.1264842434,603493.05,-3178.0764842433855,3178.0764842433855,0.005238549100994552,0
